ID,FASE,NPTS,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
590,A,24,12.076613,9.972949,9.1919,8.816674,8.759803999999999,9.748510000000001,13.671114000000001,14.942779999999999,14.710958999999999,15.068232,16.360654999999998,16.921561999999998,16.604263,15.776370000000002,15.860422,16.910689,18.473117000000002,23.561733,36.307898,38.166402000000005,33.564566,27.883321000000002,23.408173,16.98702
590,B,24,10.953565,8.767591,7.8772020000000005,7.510105,7.455931,8.482589,12.589553,13.68687,13.280498000000001,13.807257,15.084095000000001,15.693988000000001,15.419697,14.718167000000001,14.690698999999999,15.686826000000002,16.886035999999997,21.910492,34.792372,36.886981,32.557922999999995,27.267327,22.633684,15.99709
590,C,24,9.475682,7.498121,6.624273,6.284312,6.218304,7.1217440000000005,10.603665,11.264291,10.738986,11.445905,12.719978999999999,12.875403,12.807839,12.561263,12.294485,13.112454000000001,14.049984,18.406814999999998,28.980885999999998,31.003845000000002,27.649169,22.958666,19.228842,13.590361999999999
335,A,24,3.1172720000000003,2.610747,2.3728689999999997,2.281629,2.253721,2.475165,3.320045,3.612304,3.8464379999999996,4.122058,4.485913,4.565435,4.410068,4.362341000000001,4.3861419999999995,4.583394999999999,4.807581,5.872378,8.447264,8.769378999999999,7.785141,6.623049000000001,5.655221,4.202694999999999
335,B,24,2.874607,2.4048439999999998,2.180196,2.0993060000000003,2.069818,2.267976,3.013532,3.2025069999999998,3.252462,3.523887,3.8099300000000005,3.857685,3.8004879999999996,3.743069,3.7442830000000002,3.954935,4.159436,5.13661,7.556825999999999,7.860628999999999,7.0272809999999994,6.025771,5.1899169999999994,3.8631550000000003
335,C,24,2.302064,1.967241,1.8420919999999998,1.7760099999999999,1.7675990000000001,1.9410669999999999,2.548635,2.883181,3.1418049999999997,3.194641,3.480414,3.6100550000000005,3.4503760000000003,3.3272769999999996,3.38122,3.524611,3.8183050000000005,4.652367,6.635611999999999,6.825607000000001,5.934198,4.913241,4.129416,3.077514
146,A,24,5.123194,4.125842,3.739564,3.5662220000000002,3.5456489999999996,3.9650819999999998,5.978179,6.671757,7.506525999999999,9.387729,10.338004,10.795850999999999,10.391131,10.12547,10.318937,10.698473,11.195217,13.416017000000002,19.083569,18.51139,15.369397,12.710421,10.614988,7.645441
146,B,24,3.063752,2.4542189999999997,2.20661,2.109141,2.104833,2.409447,3.5245260000000003,4.038043,4.196855,4.3136470000000005,4.716604,4.9067680000000005,4.777386,4.610547,4.635942,4.85717,5.226501,6.65175,10.100975,10.575078999999999,9.190230999999999,7.561584,6.264778,4.389537000000001
146,C,24,3.8834190000000004,3.121614,2.798192,2.6780470000000003,2.642083,2.952238,4.361816999999999,4.895444,5.9056120000000005,7.692892,8.51878,8.915441,8.633452,8.397736,8.526917,8.792755999999999,9.102003,10.603782,14.463481,13.539131,11.139444000000001,9.330956,7.848910000000001,5.680459
138,A,24,1.732832,1.396816,1.267793,1.2044860000000002,1.197791,1.36289,2.096304,2.318337,2.464969,2.522478,2.7928330000000003,2.9341009999999996,2.745201,2.635084,2.658394,2.79053,2.962127,3.7521910000000003,5.765514,6.124128,5.375114,4.487735,3.6437769999999996,2.591345
