55;56;7;1.000;0.0156267;0.0277567;0.0016767;0.0137767;0.0016767;0.0137767;0.0156267;0.0277567;0.0016767;0.0137767;0.0156267;0.0277567;0.0000000;0.0000000;0.0000000;0.0000000;0.0000000;0.0000000;270.0
56;57;7;1.000;0.0335133;0.0595400;0.0035933;0.0295500;0.0035933;0.0295500;0.0335133;0.0595400;0.0035933;0.0295500;0.0335133;0.0595400;0.0000000;0.0000000;0.0000000;0.0000000;0.0000000;0.0000000;270.0
57;58;7;442.000;0.0001269;0.0002253;0.0000136;0.0001118;0.0000136;0.0001118;0.0001269;0.0002253;0.0000136;0.0001118;0.0001269;0.0002253;0.0000000;0.0000000;0.0000000;0.0000000;0.0000000;0.0000000;270.0
58;59;7;1.000;0.0574467;0.0916033;0.0055267;0.0454633;0.0055267;0.0454633;0.0574467;0.0916033;0.0055267;0.0454633;0.0574467;0.0916033;0.0000000;0.0000000;0.0000000;0.0000000;0.0000000;0.0000000;270.0
59;60;7;1.000;0.0550500;0.0877833;0.0053000;0.0435733;0.0053000;0.0435733;0.0550500;0.0877833;0.0053000;0.0435733;0.0550500;0.0877833;0.0000000;0.0000000;0.0000000;0.0000000;0.0000000;0.0000000;270.0
60;61;7;1.000;0.0617400;0.0984433;0.0059400;0.0488633;0.0059400;0.0488633;0.0617400;0.0984433;0.0059400;0.0488633;0.0617400;0.0984433;0.0000000;0.0000000;0.0000000;0.0000000;0.0000000;0.0000000;270.0
61;62;7;1.000;0.0560100;0.0893067;0.0053900;0.0443267;0.0053900;0.0443267;0.0560100;0.0893067;0.0053900;0.0443267;0.0560100;0.0893067;0.0000000;0.0000000;0.0000000;0.0000000;0.0000000;0.0000000;270.0
62;63;7;109.000;0.0005829;0.0009295;0.0000561;0.0004613;0.0000561;0.0004613;0.0005829;0.0009295;0.0000561;0.0004613;0.0005829;0.0009295;0.0000000;0.0000000;0.0000000;0.0000000;0.0000000;0.0000000;270.0
63;64;7;1.000;0.0616967;0.0983767;0.0059367;0.0488267;0.0059367;0.0488267;0.0616967;0.0983767;0.0059367;0.0488267;0.0616967;0.0983767;0.0000000;0.0000000;0.0000000;0.0000000;0.0000000;0.0000000;270.0
64;65;7;1.000;0.0635800;0.1013800;0.0061200;0.0503200;0.0061200;0.0503200;0.0635800;0.1013800;0.0061200;0.0503200;0.0635800;0.1013800;0.0000000;0.0000000;0.0000000;0.0000000;0.0000000;0.0000000;270.0
65;66;7;1.000;0.0684900;0.1092067;0.0065900;0.0542067;0.0065900;0.0542067;0.0684900;0.1092067;0.0065900;0.0542067;0.0684900;0.1092067;0.0000000;0.0000000;0.0000000;0.0000000;0.0000000;0.0000000;270.0
66;67;7;1.000;0.0647300;0.1032067;0.0062300;0.0512267;0.0062300;0.0512267;0.0647300;0.1032067;0.0062300;0.0512267;0.0647300;0.1032067;0.0000000;0.0000000;0.0000000;0.0000000;0.0000000;0.0000000;270.0
67;68;7;1.000;0.0597500;0.0952667;0.0057500;0.0472867;0.0057500;0.0472867;0.0597500;0.0952667;0.0057500;0.0472867;0.0597500;0.0952667;0.0000000;0.0000000;0.0000000;0.0000000;0.0000000;0.0000000;270.0
68;69;7;1.000;0.0689567;0.1099500;0.0066367;0.0545700;0.0066367;0.0545700;0.0689567;0.1099500;0.0066367;0.0545700;0.0689567;0.1099500;0.0000000;0.0000000;0.0000000;0.0000000;0.0000000;0.0000000;270.0
69;70;7;1.000;0.0652833;0.1040967;0.0062833;0.0516667;0.0062833;0.0516667;0.0652833;0.1040967;0.0062833;0.0516667;0.0652833;0.1040967;0.0000000;0.0000000;0.0000000;0.0000000;0.0000000;0.0000000;270.0
70;71;7;1.000;0.0671867;0.1071300;0.0064667;0.0531700;0.0064667;0.0531700;0.0671867;0.1071300;0.0064667;0.0531700;0.0671867;0.1071300;0.0000000;0.0000000;0.0000000;0.0000000;0.0000000;0.0000000;270.0
