198;0.99496649;0.99502714;0.99492753;-0.27466807;-120.26855669;119.72922421;
199;0.99496569;0.99502676;0.99492663;-0.27472203;-120.26858008;119.72919742;
200;0.99496540;0.99502663;0.99492631;-0.27474132;-120.26858844;119.72918785;
201;0.99496511;0.99502652;0.99492594;-0.27475997;-120.26859348;119.72918181;
202;0.99496469;0.99502636;0.99492543;-0.27478592;-120.26860047;119.72917342;
203;0.99496447;0.99502627;0.99492516;-0.27479995;-120.26860426;119.72916888;
204;0.99496403;0.99502611;0.99492462;-0.27482725;-120.26861162;119.72916005;
205;0.99496403;0.99502611;0.99492462;-0.27482725;-120.26861162;119.72916005;
206;0.99496367;0.99502597;0.99492418;-0.27484961;-120.26861765;119.72915282;
207;0.99496345;0.99502589;0.99492391;-0.27486348;-120.26862139;119.72914834;
208;0.99496345;0.99502589;0.99492391;-0.27486348;-120.26862139;119.72914834;
209;0.99496278;0.99502557;0.99492316;-0.27490834;-120.26864083;119.72912607;
210;0.99496218;0.99502531;0.99492248;-0.27494971;-120.26865748;119.72910667;
211;0.99496174;0.99502512;0.99492198;-0.27498026;-120.26866977;119.72909235;
212;0.99496101;0.99502480;0.99492115;-0.27503062;-120.26869004;119.72906874;
213;0.99496029;0.99502449;0.99492034;-0.27508017;-120.26870998;119.72904551;
214;0.99495917;0.99502401;0.99491908;-0.27515660;-120.26874074;119.72900967;
215;0.99495887;0.99502388;0.99491874;-0.27517736;-120.26874909;119.72899994;
216;0.99495751;0.99502329;0.99491720;-0.27527103;-120.26878678;119.72895603;
217;0.99495673;0.99502295;0.99491631;-0.27532496;-120.26880848;119.72893075;
218;0.99495594;0.99502261;0.99491543;-0.27537868;-120.26883010;119.72890556;
219;0.99495524;0.99502231;0.99491463;-0.27542696;-120.26884952;119.72888293;
220;0.99495450;0.99502199;0.99491380;-0.27547774;-120.26886996;119.72885912;
221;0.99495361;0.99502160;0.99491278;-0.27553963;-120.26889487;119.72883011;
222;0.99495279;0.99502124;0.99491186;-0.27559564;-120.26891740;119.72880385;
223;0.99495146;0.99502067;0.99491036;-0.27568696;-120.26895415;119.72876103;
224;0.99494946;0.99501980;0.99490809;-0.27582480;-120.26900962;119.72869641;
225;0.99494877;0.99501950;0.99490731;-0.27587222;-120.26902870;119.72867418;
226;0.99494788;0.99501911;0.99490630;-0.27593377;-120.26905346;119.72864533;
227;0.99494745;0.99501893;0.99490582;-0.27596294;-120.26906520;119.72863165;
228;0.99494706;0.99501876;0.99490537;-0.27598999;-120.26907609;119.72861897;
229;0.99494669;0.99501860;0.99490496;-0.27601509;-120.26908619;119.72860720;
230;0.99494629;0.99501842;0.99490450;-0.27604313;-120.26909747;119.72859406;
231;0.99494594;0.99501827;0.99490410;-0.27606724;-120.26910717;119.72858275;
232;0.99494519;0.99501795;0.99490326;-0.27611818;-120.26912767;119.72855887;
233;0.99494482;0.99501779;0.99490284;-0.27614397;-120.26913805;119.72854678;
234;0.99494405;0.99501745;0.99490196;-0.27619706;-120.26915941;119.72852189;
235;0.99494335;0.99501715;0.99490118;-0.27624491;-120.26917866;119.72849946;
236;0.99494304;0.99501702;0.99490082;-0.27626640;-120.26918731;119.72848938;
237;0.99494262;0.99501683;0.99490035;-0.27629521;-120.26919890;119.72847588;
238;0.99494215;0.99501663;0.99489982;-0.27632773;-120.26921199;119.72846063;
239;0.99494176;0.99501646;0.99489937;-0.27635470;-120.26922284;119.72844799;
240;0.99494110;0.99501618;0.99489863;-0.27639970;-120.26924095;119.72842689;
241;0.99494017;0.99501577;0.99489758;-0.27646363;-120.26926668;119.72839692;
242;0.99493927;0.99501538;0.99489656;-0.27652578;-120.26929168;119.72836778;
243;0.99493883;0.99501519;0.99489607;-0.27655572;-120.26930374;119.72835374;
244;0.99493834;0.99501498;0.99489551;-0.27658940;-120.26931729;119.72833795;
245;0.99493766;0.99501469;0.99489474;-0.27663630;-120.26933616;119.72831596;
246;0.99493716;0.99501447;0.99489417;-0.27667068;-120.26935000;119.72829984;
247;0.99493676;0.99501430;0.99489372;-0.27669806;-120.26936102;119.72828700;
248;0.99493607;0.99501400;0.99489294;-0.27674582;-120.26938024;119.72826461;
249;0.99493571;0.99501384;0.99489253;-0.27677039;-120.26939013;119.72825309;
250;0.99493539;0.99501370;0.99489217;-0.27679287;-120.26939917;119.72824255;
251;0.99493495;0.99501351;0.99489167;-0.27682309;-120.26941134;119.72822838;
252;0.99493465;0.99501338;0.99489133;-0.27684347;-120.26941954;119.72821882;
253;0.99493390;0.99501305;0.99489048;-0.27689546;-120.26944046;119.72819445;
254;0.99493356;0.99501291;0.99489010;-0.27691860;-120.26944977;119.72818359;
255;0.99493315;0.99501273;0.99488964;-0.27694667;-120.26946107;119.72817044;
256;0.99493282;0.99501258;0.99488926;-0.27696982;-120.26947038;119.72815959;
257;0.99493248;0.99501244;0.99488887;-0.27699297;-120.26947970;119.72814873;
258;0.99493212;0.99501228;0.99488847;-0.27701751;-120.26948957;119.72813723;
259;0.99493176;0.99501213;0.99488807;-0.27704208;-120.26949946;119.72812571;
260;0.99493143;0.99501198;0.99488769;-0.27706526;-120.26950879;119.72811483;
261;0.99493112;0.99501185;0.99488734;-0.27708631;-120.26951727;119.72810497;
262;0.99493047;0.99501157;0.99488661;-0.27713092;-120.26953522;119.72808405;
263;0.99492967;0.99501122;0.99488569;-0.27718651;-120.26955759;119.72805799;
